provinceID,x,y,province_r,province_g,province_b,owner_r,owner_g,owner_b,owner_name
province_3324,4008,1074,151,124,192,159,163,165,Buyeo
province_3325,2834,1209,151,124,231,159,163,165,Buyeo
province_3326,3018,1458,151,137,125,159,163,165,Buyeo
province_3327,4464,1338,151,137,127,159,163,165,Buyeo
province_3328,2622,357,151,143,92,159,163,165,Buyeo
province_3329,1641,1273,151,153,130,159,163,165,Buyeo
province_3330,4382,1694,151,154,153,159,163,165,Buyeo
province_3331,2385,477,151,155,61,168,28,7,Rome
province_3332,2151,144,151,158,108,159,163,165,Buyeo
province_3333,863,868,151,163,163,159,163,165,Buyeo
province_3334,2656,1761,151,164,71,159,163,165,Buyeo
province_3335,3466,475,151,169,220,158,211,120,Unknown29
province_3336,1407,1103,151,185,76,159,163,165,Buyeo
province_3337,1672,1337,151,202,230,159,163,165,Buyeo
province_3338,2413,543,151,202,249,168,28,7,Rome
province_3339,3866,879,151,213,119,222,58,63,Eastern_Han_Empire
province_3340,1352,457,151,228,160,159,163,165,Buyeo
province_3341,3055,410,151,236,219,159,163,165,Buyeo
province_3342,1936,208,151,247,117,159,163,165,Buyeo
province_3343,3327,940,151,249,204,125,125,195,Unknown14
province_3344,2679,808,152,53,162,159,163,165,Buyeo
province_3345,1217,777,152,63,240,159,163,165,Buyeo
province_3346,4372,1345,152,91,235,159,163,165,Buyeo
province_3347,2391,482,152,94,91,168,28,7,Rome
province_3348,4411,1390,152,100,62,159,163,165,Buyeo
province_3349,2571,1102,152,115,54,159,163,165,Buyeo
province_3350,2327,464,152,135,198,168,28,7,Rome
province_3351,2554,1263,152,148,149,159,163,165,Buyeo
province_3352,2775,814,152,151,161,168,28,7,Rome
province_3353,2784,713,152,151,215,168,28,7,Rome
province_3354,3413,918,152,156,154,216,141,84,Satavahana
province_3355,4922,1551,152,157,140,159,163,165,Buyeo
province_3356,3168,684,152,158,94,65,190,187,Unknown4
province_3357,1533,1265,152,158,113,159,163,165,Buyeo
province_3358,3744,1209,152,159,196,159,163,165,Buyeo
province_3359,2468,681,152,161,207,168,28,7,Rome
province_3360,3588,713,152,168,211,159,163,165,Buyeo
province_3361,2866,1048,152,178,244,20,125,175,Ethopia
province_3362,2340,1085,152,179,142,159,163,165,Buyeo
province_3363,2686,1582,152,180,134,159,163,165,Buyeo
province_3364,2681,880,152,180,176,159,163,165,Buyeo
province_3365,4044,1134,152,183,82,159,163,165,Buyeo
province_3366,3635,931,152,183,155,159,163,165,Buyeo
province_3367,2612,1300,152,184,255,159,163,165,Buyeo
province_3368,2386,743,152,189,192,159,163,165,Buyeo
province_3369,4651,1018,152,190,131,159,163,165,Buyeo
province_3370,2689,408,152,196,128,159,163,165,Buyeo
province_3371,1632,1709,152,207,90,159,163,165,Buyeo
province_3372,1511,1953,152,226,240,159,163,165,Buyeo
province_3373,1654,2055,152,228,156,159,163,165,Buyeo
province_3374,2255,580,152,229,150,168,28,7,Rome
province_3375,1389,539,152,231,114,159,163,165,Buyeo
province_3376,3417,1055,152,235,67,232,134,145,Unknown53
province_3377,3855,675,152,241,215,222,58,63,Eastern_Han_Empire
province_3378,1345,677,153,56,80,159,163,165,Buyeo
province_3379,2753,812,153,59,126,168,28,7,Rome
province_3380,2769,223,153,60,86,159,163,165,Buyeo
province_3381,2932,1165,153,62,242,159,163,165,Buyeo
province_3382,2847,1417,153,73,124,159,163,165,Buyeo
province_3383,943,777,153,87,80,159,163,165,Buyeo
province_3384,4397,1648,153,96,162,159,163,165,Buyeo
province_3385,2748,1162,153,98,83,159,163,165,Buyeo
province_3386,2510,527,153,98,131,168,28,7,Rome
province_3387,2822,721,153,111,231,168,28,7,Rome
province_3388,1704,1296,153,131,142,159,163,165,Buyeo
province_3389,1244,1326,153,153,200,159,163,165,Buyeo
province_3390,2772,465,153,175,145,159,163,165,Buyeo
province_3391,1869,325,153,176,171,159,163,165,Buyeo
province_3392,3367,993,153,179,193,103,140,53,Chutus
province_3393,2919,441,153,182,78,159,163,165,Buyeo
province_3394,2278,702,153,188,114,168,28,7,Rome
province_3395,3331,955,153,189,94,125,125,195,Unknown14
province_3396,2695,604,153,193,94,168,28,7,Rome
province_3397,4146,1370,153,194,125,159,163,165,Buyeo
province_3398,3905,723,153,194,252,222,58,63,Eastern_Han_Empire
province_3399,2466,482,153,198,124,168,28,7,Rome
province_3400,2638,1058,153,199,149,159,163,165,Buyeo
province_3401,2249,1066,153,199,210,159,163,165,Buyeo
province_3402,2759,1582,153,207,67,159,163,165,Buyeo
province_3403,2690,338,153,227,110,159,163,165,Buyeo
province_3404,2472,557,153,227,177,168,28,7,Rome
province_3405,2325,453,153,235,52,168,28,7,Rome
province_3406,3772,370,153,245,193,159,163,165,Buyeo
province_3407,2919,617,153,251,142,168,28,7,Rome
province_3408,3393,1120,154,58,136,149,154,204,Ceras
province_3409,1545,343,154,71,103,159,163,165,Buyeo
province_3410,3470,936,154,79,88,232,9,75,Unknown52
province_3411,2677,1180,154,81,225,159,163,165,Buyeo
province_3412,3756,703,154,85,53,222,58,63,Eastern_Han_Empire
province_3413,3015,725,154,85,101,242,175,109,Persia
province_3414,4598,1582,154,90,106,159,163,165,Buyeo
province_3415,2667,1123,154,112,237,159,163,165,Buyeo
province_3416,2516,424,154,113,119,159,163,165,Buyeo
province_3417,921,571,154,127,188,159,163,165,Buyeo
province_3418,4147,695,154,137,116,159,163,165,Buyeo
province_3419,3118,908,154,138,207,159,163,165,Buyeo
province_3420,3268,603,154,140,164,65,190,187,Unknown4
province_3421,2449,461,154,150,63,159,163,165,Buyeo
province_3422,1192,613,154,155,213,159,163,165,Buyeo
province_3423,2370,651,154,162,111,168,28,7,Rome
province_3424,1114,1030,154,167,148,130,175,255,Unknown17
province_3425,2772,849,154,171,206,168,28,7,Rome
province_3426,2874,1170,154,177,246,159,163,165,Buyeo
province_3427,2423,1143,154,181,155,159,163,165,Buyeo
province_3428,2273,737,154,190,97,168,28,7,Rome
province_3429,3533,476,154,194,138,158,211,120,Unknown29
province_3430,3088,900,154,202,99,159,163,165,Buyeo
province_3431,2834,382,154,223,73,159,163,165,Buyeo
province_3432,2679,1296,154,228,219,159,163,165,Buyeo
province_3433,1435,1502,154,235,249,159,163,165,Buyeo
province_3434,1464,389,154,241,64,159,163,165,Buyeo
province_3435,2616,1196,154,247,136,159,163,165,Buyeo
province_3436,3967,658,154,250,118,145,188,180,Baekje
province_3437,2216,799,154,251,145,159,163,165,Buyeo
province_3438,3107,543,154,251,198,65,190,187,Unknown4
province_3439,2784,1400,154,252,158,159,163,165,Buyeo
province_3440,1149,745,154,255,214,159,163,165,Buyeo
province_3441,1429,1818,155,59,241,159,163,165,Buyeo
province_3442,1471,1225,155,66,137,159,163,165,Buyeo
province_3443,2734,628,155,74,133,168,28,7,Rome
province_3444,2429,343,155,77,142,159,163,165,Buyeo
province_3445,2869,1203,155,79,88,159,163,165,Buyeo
province_3446,2387,470,155,81,65,168,28,7,Rome
province_3447,2913,846,155,81,70,159,163,165,Buyeo
province_3448,3426,776,155,82,194,159,163,165,Buyeo
province_3449,3056,493,155,85,222,159,163,165,Buyeo
province_3450,1389,1284,155,87,153,159,163,165,Buyeo
province_3451,2816,616,155,88,98,168,28,7,Rome
province_3452,2583,1407,155,88,114,159,163,165,Buyeo
province_3453,835,824,155,101,176,159,163,165,Buyeo
province_3454,3602,913,155,109,58,159,163,165,Buyeo
province_3455,3383,846,155,112,77,159,163,165,Buyeo
province_3456,2577,1027,155,120,191,159,163,165,Buyeo
province_3457,3896,1777,155,130,67,159,163,165,Buyeo
province_3458,1439,1265,155,132,124,159,163,165,Buyeo
province_3459,662,361,155,138,192,159,163,165,Buyeo
province_3460,2832,991,155,142,157,159,163,165,Buyeo
province_3461,2698,543,155,142,239,159,163,165,Buyeo
province_3462,1182,627,155,157,250,159,163,165,Buyeo
province_3463,1676,495,155,174,84,159,163,165,Buyeo
province_3464,2931,1078,155,174,115,159,163,165,Buyeo
province_3465,3658,757,155,188,193,159,163,165,Buyeo
province_3466,4121,618,155,206,153,159,163,165,Buyeo
province_3467,1248,509,155,215,126,159,163,165,Buyeo
province_3468,228,929,155,219,176,159,163,165,Buyeo
province_3469,2487,299,155,236,62,159,163,165,Buyeo
province_3470,1001,968,155,252,55,132,161,216,Unknown18
province_3471,2601,1764,155,254,165,159,163,165,Buyeo
province_3472,984,365,156,56,87,159,163,165,Buyeo
province_3473,1690,421,156,60,220,159,163,165,Buyeo
province_3474,2443,517,156,63,197,168,28,7,Rome
province_3475,1141,577,156,75,248,159,163,165,Buyeo
province_3476,2768,1309,156,85,210,159,163,165,Buyeo
province_3477,2474,394,156,91,161,159,163,165,Buyeo
province_3478,2836,630,156,95,251,168,28,7,Rome
province_3479,3780,916,156,114,106,222,58,63,Eastern_Han_Empire
province_3480,2494,503,156,114,150,168,28,7,Rome
province_3481,895,545,156,114,191,159,163,165,Buyeo
province_3482,1023,364,156,118,183,159,163,165,Buyeo
province_3483,2810,247,156,124,61,159,163,165,Buyeo
province_3484,3935,1232,156,125,141,159,163,165,Buyeo
province_3485,2750,882,156,129,162,163,118,173,Kush
province_3486,2549,534,156,134,84,168,28,7,Rome
province_3487,2714,1363,156,135,133,159,163,165,Buyeo
province_3488,1360,1470,156,138,141,159,163,165,Buyeo
province_3489,2700,496,156,140,81,159,163,165,Buyeo
province_3490,3432,1090,156,148,79,44,86,133,Cholas
province_3491,2535,550,156,154,54,168,28,7,Rome
province_3492,3326,945,156,158,55,125,125,195,Unknown14
province_3493,3455,974,156,158,220,232,9,75,Unknown52
province_3494,2594,520,156,169,251,159,163,165,Buyeo
province_3495,1006,843,156,177,88,159,163,165,Buyeo
province_3496,2611,578,156,187,70,168,28,7,Rome
province_3497,3408,1066,156,187,194,44,86,133,Cholas
province_3498,2400,1055,156,201,78,159,163,165,Buyeo
province_3499,2895,293,156,211,209,159,163,165,Buyeo
province_3500,3001,1175,156,218,216,159,163,165,Buyeo
province_3501,1072,766,156,223,155,159,163,165,Buyeo
province_3502,2561,635,156,235,247,168,28,7,Rome
province_3503,4207,1706,156,242,87,159,163,165,Buyeo
province_3504,2851,782,156,245,116,159,163,165,Buyeo
province_3505,1038,621,156,249,232,159,163,165,Buyeo
province_3506,3852,867,157,51,84,222,58,63,Eastern_Han_Empire
province_3507,1341,648,157,53,187,159,163,165,Buyeo
province_3508,3642,320,157,53,228,159,163,165,Buyeo
province_3509,2558,575,157,57,239,168,28,7,Rome
province_3510,2614,1760,157,62,56,159,163,165,Buyeo
province_3511,954,499,157,83,198,159,163,165,Buyeo
province_3512,2281,405,157,85,155,159,163,165,Buyeo
province_3513,2484,1283,157,93,180,159,163,165,Buyeo
province_3514,3214,808,157,102,241,65,190,187,Unknown4
province_3515,1215,262,157,106,94,159,163,165,Buyeo
province_3516,2536,424,157,109,218,159,163,165,Buyeo
province_3517,2562,1478,157,111,88,159,163,165,Buyeo
province_3518,3759,920,157,120,101,222,58,63,Eastern_Han_Empire
province_3519,2900,639,157,121,78,168,28,7,Rome
province_3520,3022,967,157,122,227,159,163,165,Buyeo
province_3521,2576,1142,157,148,189,159,163,165,Buyeo
province_3522,1440,572,157,153,151,159,163,165,Buyeo
province_3523,1763,1548,157,155,82,159,163,165,Buyeo
province_3524,1246,1306,157,161,178,159,163,165,Buyeo
province_3525,3130,832,157,169,85,242,175,109,Persia
province_3526,2578,592,157,171,175,168,28,7,Rome
province_3527,1593,1623,157,174,136,159,163,165,Buyeo
province_3528,2871,1491,157,175,251,159,163,165,Buyeo
province_3529,1326,970,157,180,220,159,163,165,Buyeo
province_3530,3736,558,157,182,245,158,211,120,Unknown29
province_3531,1204,763,157,185,113,159,163,165,Buyeo
province_3532,2635,775,157,185,241,168,28,7,Rome
province_3533,3675,784,157,192,137,159,163,165,Buyeo
province_3534,3622,959,157,193,122,159,163,165,Buyeo
province_3535,2636,486,157,199,158,159,163,165,Buyeo
province_3536,3094,976,157,211,156,183,207,88,Hadamut
province_3537,2713,245,157,212,253,159,163,165,Buyeo
province_3538,3529,433,157,214,232,158,211,120,Unknown29
province_3539,1261,684,157,216,117,159,163,165,Buyeo
province_3540,3559,798,157,219,164,159,163,165,Buyeo
province_3541,989,701,157,240,159,159,163,165,Buyeo
province_3542,1423,94,157,241,213,159,163,165,Buyeo
province_3543,4033,1124,157,252,233,159,163,165,Buyeo
province_3544,2383,488,157,255,77,168,28,7,Rome
province_3545,2922,1147,158,58,143,159,163,165,Buyeo
province_3546,2750,676,158,63,176,168,28,7,Rome
province_3547,2718,547,158,63,201,159,163,165,Buyeo
province_3548,2487,481,158,66,136,159,163,165,Buyeo
province_3549,1335,632,158,85,125,159,163,165,Buyeo
province_3550,2489,572,158,87,146,168,28,7,Rome
province_3551,4141,1260,158,103,130,159,163,165,Buyeo
province_3552,2401,463,158,103,200,168,28,7,Rome
province_3553,1706,1307,158,120,196,159,163,165,Buyeo
province_3554,2862,1376,158,121,87,159,163,165,Buyeo
province_3555,1504,1272,158,123,136,159,163,165,Buyeo
province_3556,2864,529,158,127,255,159,163,165,Buyeo
province_3557,2519,579,158,136,120,168,28,7,Rome
province_3558,1574,545,158,140,152,159,163,165,Buyeo
province_3559,2609,505,158,145,246,159,163,165,Buyeo
province_3560,1557,513,158,150,158,159,163,165,Buyeo
province_3561,2814,1345,158,150,195,159,163,165,Buyeo
province_3562,4122,571,158,159,98,159,163,165,Buyeo
province_3563,2340,757,158,167,58,159,163,165,Buyeo
province_3564,2483,418,158,168,202,159,163,165,Buyeo
province_3565,2878,618,158,174,90,168,28,7,Rome
province_3566,2369,594,158,174,108,168,28,7,Rome
province_3567,3811,646,158,176,166,222,58,63,Eastern_Han_Empire
province_3568,3627,271,158,183,154,159,163,165,Buyeo
province_3569,1535,541,158,183,213,159,163,165,Buyeo
province_3570,1151,1026,158,192,174,159,163,165,Buyeo
province_3571,1483,2000,158,195,211,159,163,165,Buyeo
province_3572,2818,498,158,208,156,159,163,165,Buyeo
province_3573,2957,621,158,212,108,190,85,69,Roman_Clients
province_3574,3866,766,158,212,181,222,58,63,Eastern_Han_Empire
province_3575,1436,971,158,218,129,159,163,165,Buyeo
province_3576,1054,653,158,244,238,159,163,165,Buyeo
province_3577,2261,619,158,247,143,168,28,7,Rome
province_3578,1627,329,159,57,155,159,163,165,Buyeo
province_3579,655,366,159,76,87,159,163,165,Buyeo
province_3580,1267,1220,159,80,219,159,163,165,Buyeo
province_3581,2956,716,159,81,123,242,175,109,Persia
province_3582,3017,1494,159,94,101,159,163,165,Buyeo
province_3583,1163,700,159,108,175,159,163,165,Buyeo
province_3584,1487,1601,159,114,235,159,163,165,Buyeo
province_3585,1838,204,159,115,251,159,163,165,Buyeo
province_3586,4073,269,159,137,112,159,163,165,Buyeo
province_3587,2291,1104,159,152,198,159,163,165,Buyeo
province_3588,2791,1360,159,158,104,159,163,165,Buyeo
province_3589,802,650,159,169,249,159,163,165,Buyeo
province_3590,1357,1293,159,170,125,159,163,165,Buyeo
province_3591,3092,396,159,176,165,159,163,165,Buyeo
province_3592,2873,518,159,195,123,159,163,165,Buyeo
province_3593,2965,1218,159,210,209,159,163,165,Buyeo
province_3594,2857,1148,159,216,179,159,163,165,Buyeo
province_3595,3201,651,159,225,138,65,190,187,Unknown4
province_3596,2763,427,159,228,71,159,163,165,Buyeo
province_3597,864,548,159,228,186,159,163,165,Buyeo
province_3598,2572,1173,159,235,79,159,163,165,Buyeo
province_3599,2843,558,159,238,52,159,163,165,Buyeo
province_3600,948,215,159,239,120,159,163,165,Buyeo
province_3601,2268,727,159,250,119,168,28,7,Rome
province_3602,4332,1648,159,253,80,159,163,165,Buyeo
province_3603,1159,713,159,253,177,159,163,165,Buyeo
province_3604,873,570,159,254,158,159,163,165,Buyeo
province_3605,1198,1091,160,52,185,159,163,165,Buyeo
province_3606,3364,880,160,63,193,128,0,0,Unknown15
province_3607,2563,75,160,65,218,159,163,165,Buyeo
province_3608,2854,741,160,71,177,159,163,165,Buyeo
province_3609,1569,1744,160,82,211,159,163,165,Buyeo
province_3610,2361,610,160,94,237,168,28,7,Rome
province_3611,2598,581,160,104,157,168,28,7,Rome
province_3612,2425,1090,160,110,50,159,163,165,Buyeo
province_3613,2682,917,160,110,118,159,163,165,Buyeo
province_3614,1026,667,160,115,196,159,163,165,Buyeo
province_3615,2817,483,160,116,164,159,163,165,Buyeo
province_3616,1493,1884,160,125,218,159,163,165,Buyeo
province_3617,3636,749,160,130,68,159,163,165,Buyeo
province_3618,2691,244,160,140,132,159,163,165,Buyeo
province_3619,2784,513,160,148,104,159,163,165,Buyeo
province_3620,4560,1575,160,153,228,159,163,165,Buyeo
province_3621,1332,1132,160,155,119,159,163,165,Buyeo
province_3622,1359,1079,160,155,210,159,163,165,Buyeo
province_3623,1131,950,160,157,231,159,163,165,Buyeo
province_3624,2641,1758,160,169,158,159,163,165,Buyeo
province_3625,3717,930,160,172,233,159,163,165,Buyeo
province_3626,2295,360,160,198,204,159,163,165,Buyeo
province_3627,3662,857,160,207,76,159,163,165,Buyeo
province_3628,1793,1520,160,208,99,159,163,165,Buyeo
province_3629,1107,564,160,210,212,159,163,165,Buyeo
province_3630,944,950,160,210,250,159,163,165,Buyeo
province_3631,891,860,160,245,172,159,163,165,Buyeo
province_3632,2893,1442,160,251,124,159,163,165,Buyeo
province_3633,1664,1462,161,54,157,159,163,165,Buyeo
province_3634,841,471,161,62,243,159,163,165,Buyeo
province_3635,2751,830,161,73,226,168,28,7,Rome
province_3636,2542,558,161,80,245,168,28,7,Rome
province_3637,799,866,161,85,226,159,163,165,Buyeo
province_3638,1438,1745,161,98,228,159,163,165,Buyeo
province_3639,1720,505,161,105,220,159,163,165,Buyeo
province_3640,2524,1047,161,108,236,159,163,165,Buyeo
province_3641,4489,1363,161,109,131,159,163,165,Buyeo
province_3642,2244,586,161,111,125,168,28,7,Rome
province_3643,4035,1057,161,112,140,159,163,165,Buyeo
province_3644,2768,607,161,113,225,168,28,7,Rome
province_3645,2426,521,161,118,197,168,28,7,Rome
province_3646,2538,1419,161,122,59,159,163,165,Buyeo
province_3647,2746,663,161,123,84,168,28,7,Rome
province_3648,1609,1776,161,127,117,159,163,165,Buyeo
province_3649,3608,891,161,135,112,159,163,165,Buyeo
province_3650,3101,685,161,142,150,242,175,109,Persia
province_3651,4096,711,161,145,123,255,255,0,Japan
province_3652,2925,466,161,173,183,159,163,165,Buyeo
province_3653,2413,459,161,175,119,168,28,7,Rome
province_3654,2851,1310,161,180,68,159,163,165,Buyeo
province_3655,3760,322,161,183,183,159,163,165,Buyeo
province_3656,1480,1692,161,192,147,159,163,165,Buyeo
province_3657,1313,1426,161,194,66,159,163,165,Buyeo
province_3658,1641,1727,161,203,161,159,163,165,Buyeo
province_3659,3199,814,161,208,141,65,190,187,Unknown4
province_3660,1648,1474,161,209,118,159,163,165,Buyeo
province_3661,3999,579,161,213,247,156,85,61,Unknown27
province_3662,2522,505,161,215,137,168,28,7,Rome
province_3663,2526,1225,161,222,255,159,163,165,Buyeo
province_3664,3702,1080,161,223,63,80,35,89,Unknown7
province_3665,2619,615,161,228,59,168,28,7,Rome
province_3666,3073,271,161,231,134,159,163,165,Buyeo
province_3667,2607,1123,161,231,195,159,163,165,Buyeo
province_3668,2843,685,161,234,174,168,28,7,Rome
province_3669,3999,738,161,235,135,159,163,165,Buyeo
province_3670,2641,616,161,244,225,168,28,7,Rome
province_3671,2465,1119,161,247,163,159,163,165,Buyeo
province_3672,2350,630,161,251,59,168,28,7,Rome
province_3673,2450,519,161,254,138,168,28,7,Rome
province_3674,219,923,161,255,107,159,163,165,Buyeo
province_3675,2495,1106,162,55,98,159,163,165,Buyeo
province_3676,3813,2267,162,55,241,159,163,165,Buyeo
province_3677,1579,303,162,62,213,159,163,165,Buyeo
province_3678,2803,503,162,74,93,159,163,165,Buyeo
province_3679,2658,386,162,92,254,159,163,165,Buyeo
province_3680,3761,998,162,97,164,159,163,165,Buyeo
